Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hedgehog Signaling WP4249	10/43	0.4534678169620528	0.9314440314727278	0	0	1.1014229616180382	0.8710393977630678	GRK3;CCND1;SMO;DHH;HHIP;PRKACG;PTCH2;ARRB1;GLI1;PRKACA
Prostaglandin And Leukotriene Metabolism In Senescence WP5321	8/34	0.457152410073124	0.9314440314727278	0	0	1.11834868937933	0.8753745112217789	CDKN1A;CYSLTR1;IGFBP5;PTGER3;PLA2G4A;LTC4S;GNAI1;PTGS1
Hepatocyte Growth Factor Receptor Signaling WP313	8/34	0.457152410073124	0.9314440314727278	0	0	1.11834868937933	0.8753745112217789	ITGB1;MAP4K1;MAP2K1;HGF;ITGA1;PTEN;PTPN11;SOS1
Relationship Between Inflammation COX 2 And EGFR WP4483	6/25	0.46103837957622434	0.9314440314727278	0	0	1.1477591891561851	0.888680083014872	AKT2;PTGER3;AKT3;PIK3CD;CYP19A1;PLA1A
Clock Controlled Autophagy In Bone Metabolism WP5205	18/80	0.4641986765858322	0.9314440314727278	0	0	1.0552394962398115	0.8098357807139768	SEMA4D;SERPINF1;SEMA3A;MEPE;SMAD9;TNFRSF11B;RORB;TNFRSF11A;IGF1;WNT16;DKK1;RUNX2;BMP6;ARHGAP4;BMP3;IL6;BMP2;TNFSF11
Classcl Pathway Steroidogenesis W Glucocort Mineralocort Metab WP4523	4/16	0.4648842915856729	0.9314440314727278	0	0	1.2115027829313543	0.9279708367297939	CYB5A;HSD11B2;HSD17B3;CYP19A1
Deregulation Of Rab And Rab Effector Genes In Bladder Cancer WP2291	4/16	0.4648842915856729	0.9314440314727278	0	0	1.2115027829313543	0.9279708367297939	SYTL1;MYRIP;UNC13D;EXPH5
MAPK Pathway In Congenital Thyroid Cancer WP4928	4/16	0.4648842915856729	0.9314440314727278	0	0	1.2115027829313543	0.9279708367297939	ALK;MAP2K1;MYC;SOS1
Airway Smooth Muscle Cell Contraction WP4962	4/16	0.4648842915856729	0.9314440314727278	0	0	1.2115027829313543	0.9279708367297939	RYR1;ROCK2;ADRB2;CALM1
Hedgehog Signaling WP47	4/16	0.4648842915856729	0.9314440314727278	0	0	1.2115027829313543	0.9279708367297939	SMO;DHH;PTCH2;GLI1
miRNA Targeting Cancer Growth And Vascularization Glioblastoma WP3593	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	VEGFB;VEGFC
Cholesterol Biosynthesis With Skeletal Dysplasias WP4804	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	NSDHL;SC5D
Nanomaterial Induced Inflammasome Activation WP3890	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	PYCARD;TLR4
Molybdenum Cofactor Moco Biosynthesis WP4507	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	AOX1;SUOX
LDLRAD4 And What We Know About It WP4904	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	PMEPA1;TGFBR2
Kinin Kallikrein Pathway WP5089	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	F12;KLKB1
Aflatoxin B1 Metabolism WP699	2/7	0.466308411959999	0.9314440314727278	0	0	1.4537783959202597	1.1090992201243939	EPHX1;CYP3A4
Pancreatic Cancer Subtypes WP5390	11/48	0.4668892388334475	0.9314440314727278	0	0	1.080560002511222	0.8230228167394873	SCEL;ST6GALNAC1;ANXA8L1;S100A2;CEACAM6;KRT15;TFF3;LY6D;FAM3D;TNS4;CDH17
Ovarian Infertility WP34	9/39	0.4721437305762745	0.939577798004656	0	0	1.090364522869747	0.8182878542860536	NR5A1;LHCGR;GJA4;NRIP1;ZP3;INHA;BMPR1B;CYP19A1;ESR2
Fragile X Syndrome WP4549	27/122	0.4765707677322724	0.9460285389312273	0	0	1.0330048717036238	0.7656002505124999	GRIA1;SH3GL3;KCNC1;PTEN;RAP1GAP;GRM1;GRIP1;GRIN2A;CNR1;EPS8L1;FYN;PRKACA;PDK1;MAP2K1;SLC16A1;BDNF;PTPN11;GRIN2B;MMP9;GRIP2;GRIN1;ALDH3A2;MAP1B;CAMK1;SOS1;PTPN5;TELO2
Inflammatory Response Pathway WP453	7/30	0.47832731464484873	0.9460635765783993	0	0	1.1061479007537307	0.8157398554017483	ZAP70;COL3A1;CD40LG;LCK;FN1;LAMC1;IL2RG
Apoptosis Related Network Due To Altered Notch3 Ovarian Cancer WP2864	12/53	0.47895950493442774	0.9460635765783993	0	0	1.0637637138453169	0.7830781969481551	ERN1;HELLS;NQO1;CDKN1A;GCLC;ANXA5;F2R;VIM;IL7R;TNF;ETS1;CARD14
Metabolism Of Sphingolipids In ER And Golgi Apparatus WP4142	5/21	0.486060385253746	0.9506769299815915	0	0	1.1357573648805381	0.8193608191029393	CERS3;UGT8;SPHK1;B3GALT1;ST6GALNAC3
Urea Cycle And Metabolism Of Amino Groups WP497	5/21	0.486060385253746	0.9506769299815915	0	0	1.1357573648805381	0.8193608191029393	ARG2;PYCR1;NAGS;ASS1;OTC
7Q11 23 Distal Copy Number Variation WP5401	5/21	0.486060385253746	0.9506769299815915	0	0	1.1357573648805381	0.8193608191029393	EPB41L3;SFN;ZP1;ZP3;YWHAG
Tamoxifen Metabolism WP691	5/21	0.486060385253746	0.9506769299815915	0	0	1.1357573648805381	0.8193608191029393	CYP2D6;FMO3;CYP2E1;CYP3A4;UGT2B7
Pre Implantation Embryo WP3527	13/58	0.4899372841646736	0.9526952349182034	0	0	1.049949647532729	0.7491158565762467	TEAD4;IRX5;HMGA1;GATA2;KLF4;AQP3;BARX2;FOXQ1;IRF4;SIX3;NLRP5;SOX8;MYBL1
Toll Like Receptor Signaling WP75	21/95	0.49067386159321	0.9526952349182034	0	0	1.0314004341943805	0.7343319480253515	CXCL9;MAP2K1;CXCL8;TNF;MAPK10;IL6;AKT2;CCL5;AKT3;CCL4;IRF7;CCL3;IL12A;IRF5;LBP;TLR6;CD14;TLR5;IKBKE;TLR4;TLR2
Complement System WP2806	21/95	0.49067386159321	0.9526952349182034	0	0	1.0314004341943805	0.7343319480253515	FCN2;SELPLG;CD93;ITGB3;ITGA2;F12;ADIPOQ;CFI;LAMC1;SELP;FCGR3A;GNA15;C6;RPS19;SELL;MASP2;MASP1;PRKACA;KLKB1;ELANE;TLR2
Cholesterol Metabolism WP5304	16/72	0.49342773380815996	0.9556357327726217	0	0	1.038405315614618	0.7335075702099344	ABCA1;CETP;IDI1;DGAT1;HMGCS1;SORT1;LPL;CIDEB;MSMO1;NSDHL;NPC1L1;ANGPTL8;SC5D;CD36;APOB;LDLR
Octadecanoid Formation From Linoleic Acid WP5324	3/12	0.49697848258225313	0.9556357327726217	0	0	1.2114537444933922	0.8470588141722963	CYP3A4;ALOXE3;PTGS1
Alanine And Aspartate Metabolism WP106	3/12	0.49697848258225313	0.9556357327726217	0	0	1.2114537444933922	0.8470588141722963	PC;ASPA;ASS1
Spina Bifida WP5150	3/12	0.49697848258225313	0.9556357327726217	0	0	1.2114537444933922	0.8470588141722963	MTHFD1;SHMT1;MAT1A
Warburg Effect Mod By Deubiquitinating Enzymes And Substrates WP5216	6/26	0.502578848821498	0.9594687113864961	0	0	1.0903016241299304	0.7501305029534694	LDHA;MYC;USP44;KDR;HK2;FOXO1
SARS CoV 2 Mt Chronic Ox Stress And Endothelial Dysfunction WP5183	6/26	0.502578848821498	0.9594687113864961	0	0	1.0903016241299304	0.7501305029534694	ACE2;IL6;RPS6KA1;IL18;TNF;AGT
Sphingolipid Metabolism Integrated Pathway WP4726	6/26	0.502578848821498	0.9594687113864961	0	0	1.0903016241299304	0.7501305029534694	CERS3;UGT8;ASAH1;SPHK1;PLPP2;PLPP1
Acute Myeloid Leukemia WP5293	15/68	0.5093355450689124	0.9700471717541578	0	0	1.0285672923804468	0.6939211294898332	CEBPA;MAP2K1;ZBTB16;PIK3CD;GLI1;MPO;CCND1;MYC;AKT2;AKT3;KIT;PIM2;CD14;SOS1;FCGR1A
Toll Like Receptor Signaling Related To MyD88 WP3858	7/31	0.5162210358088934	0.9719466574793422	0	0	1.0599907171037364	0.700887317687687	IRF7;TLR6;TLR5;IKBKE;TLR4;RELB;TLR2
Regulation Of Wnt B Catenin Signaling Small Molecule Compounds WP3664	4/17	0.5164227854276204	0.9719466574793422	0	0	1.1182389039531897	0.7389652528523213	FZD1;FZD7;MBOAT1;TCF4
MAP3K1 Role In Promoting And Blocking Gonadal Determination WP4872	4/17	0.5164227854276204	0.9719466574793422	0	0	1.1182389039531897	0.7389652528523213	FGF9;SOX9;FGFR2;WNT4
Glycosaminoglycan Degradation WP4815	4/17	0.5164227854276204	0.9719466574793422	0	0	1.1182389039531897	0.7389652528523213	IDUA;HYAL2;GNS;ARSB
ACE Inhibitor Pathway WP554	4/17	0.5164227854276204	0.9719466574793422	0	0	1.1182389039531897	0.7389652528523213	ACE2;NOS3;AGTR1;AGT
Wnt Signaling And Pluripotency WP399	22/101	0.5194807497859718	0.9754015019510718	0	0	1.0120391715257675	0.6628102851267272	FZD1;WNT10A;MMP7;WNT5B;FZD4;WNT3A;FZD7;ESRRB;WNT9B;FZD10;WNT16;PRKCZ;NKD1;FOSL1;MAPK10;WNT6;PPP2R1B;CCND1;MYC;PRKCQ;LDLR;WNT4
Corticotropin Releasing Hormone Signaling WP2355	20/92	0.5262535256006123	0.9779770725635666	0	0	1.0094661700806953	0.6480492125098815	GNAZ;MAP2K1;CXCL8;NOS3;IL18;ARRB1;TBX19;GNAI1;ACACA;CRHR2;ERN1;GNAO1;FOSL1;CRHBP;GRK3;GNB3;PRKCQ;TCF4;JUNB;TLR4
Complement System In Neuronal Development And Plasticity WP5090	23/106	0.526490727909262	0.9779770725635666	0	0	1.0070274108313058	0.6460297939196162	CX3CR1;FCN2;COLEC11;PATJ;TGFB2;ITGB3;CFI;ITGB2;FASLG;C4BPB;PRKCZ;CX3CL1;C4B;C6;CASP10;TYRO3;ITGAX;CYCS;MASP2;MASP1;DLGAP5;LLGL2;MARK1
Synthesis Of Ceramides And 1 Deoxyceramides WP5194	5/22	0.531019835036598	0.9779770725635666	0	0	1.0688798831989301	0.6765538330795908	CERS3;UGT8;ASAH1;DGAT1;SPHK1
Pathophysiological Roles Of DUX4 In FSHD1 WP5342	5/22	0.531019835036598	0.9779770725635666	0	0	1.0688798831989301	0.6765538330795908	RET;CDKN1A;MYC;ADRB2;ESR2
PI3K AKT mTOR Vitamin D3 Signaling WP4141	5/22	0.531019835036598	0.9779770725635666	0	0	1.0688798831989301	0.6765538330795908	LDHA;PDHA1;CYP24A1;MYC;IL12A
Blood Clotting Cascade WP272	5/22	0.531019835036598	0.9779770725635666	0	0	1.0688798831989301	0.6765538330795908	F8;SERPINB2;VWF;F12;KLKB1
Sildenafil Treatment WP5294	5/22	0.531019835036598	0.9779770725635666	0	0	1.0688798831989301	0.6765538330795908	GUCY1A2;GUCY1B1;NOS3;AKT2;AKT3
Overlap Between Signal Transduction Pathways LMNA Laminopathies WP4879	12/55	0.5358381663912869	0.9779770725635666	0	0	1.0141566525460362	0.6327557543024761	KAT2B;CEBPA;CDKN1A;TGFB2;BMP2;ICMT;MAOA;E2F1;PPARG;TNFRSF11B;JUNB;RUNX2
Hematopoietic SC Differentiation WP2849	12/55	0.5358381663912869	0.9779770725635666	0	0	1.0141566525460362	0.6327557543024761	KCNH2;IL6;TRAF3IP3;TRIM29;ITGB3;RHOH;CXCR4;IRF5;IKZF1;GATA2;CD34;FLI1
Cardiac Hypertrophic Response WP2795	12/55	0.5358381663912869	0.9779770725635666	0	0	1.0141566525460362	0.6327557543024761	MAP4K1;MAP2K1;EGF;AKT2;PLA2G2A;IGF1;CALM1;FGF2;TNF;IKBKE;HDAC9;FGFR2
Glycosaminoglycan Synthesis In Fibroblasts WP5395	9/41	0.5381980686060533	0.9779770725635666	0	0	1.0220861388437428	0.6332116246379728	HS3ST3B1;CSGALNACT1;HS3ST3A1;EXTL1;DSE;XYLT2;CHST1;CHSY3;HS6ST3
ApoE And miR 146 In Inflammation And Atherosclerosis WP3926	2/8	0.5421405853966975	0.9779770725635666	0	0	1.211404728789986	0.7416582305226929	TLR4;TLR2
Biosynthesis And Turnover Of 1 Deoxy Sphingoid Bases WP5179	2/8	0.5421405853966975	0.9779770725635666	0	0	1.211404728789986	0.7416582305226929	ASAH1;SPHK1
Pentose Phosphate Pathway In Senescent Cells WP5043	2/8	0.5421405853966975	0.9779770725635666	0	0	1.211404728789986	0.7416582305226929	G6PD;TALDO1
ROS In COVID 19 Endothelial Dysfunction WP5258	2/8	0.5421405853966975	0.9779770725635666	0	0	1.211404728789986	0.7416582305226929	ACE2;TNF
Canonical And Non Canonical Notch Signaling WP3845	6/27	0.5429120841424311	0.9779770725635666	0	0	1.038316208153795	0.6342117216782315	DLL4;CNTN6;NOTCH4;DNER;DLK1;DLK2
Sphingolipid Metabolism Overview WP4725	6/27	0.5429120841424311	0.9779770725635666	0	0	1.038316208153795	0.6342117216782315	CERS3;UGT8;ASAH1;SPHK1;PLPP2;PLPP1
7 Oxo C And 7 Beta HC Pathways WP5064	6/27	0.5429120841424311	0.9779770725635666	0	0	1.038316208153795	0.6342117216782315	HSD11B2;ACOT2;ACOT1;ACOT6;SLC27A2;ACOT4
Envelope Proteins And Potential Roles In EDMD Physiopathology WP4535	10/46	0.5474158503881206	0.9823894181292586	0	0	1.0094441864065644	0.6082370887453145	MAP2K1;TGFB2;KIF5B;ADCY1;CCN2;MAP3K9;SYNE4;SOS1;SYNE3;ADCY5
2Q11 2 Copy Number Variation Syndrome WP5221	7/32	0.5530699215563628	0.9823894181292586	0	0	1.0175261081457414	0.6026510479067831	DUSP2;COL2A1;NEURL3;ANKRD23;PLXNB2;ADRA2B;CNNM4
ncRNAs Involved In STAT3 Signaling In Hepatocellular Carcinoma WP4337	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	IL6;ZEB1;IL6ST
Methionine Metabol To Sulfur Amino As And Related Disorders WP4292	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	CBS;MAT1A;CDO1
Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	NQO1;VKORC1L1;AIFM2
Mevalonate Arm Of Cholesterol Biosynthesis Pathway WP4190	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	IDI1;HMGCS1;ACAT1
Ganglio Sphingolipid Metabolism WP1423	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	ST8SIA1;B3GALT1;ST3GAL1
Osteopontin Signaling WP1434	3/13	0.5553380273047306	0.9823894181292586	0	0	1.090238812891259	0.6412548033069142	MAP2K1;ITGB3;MMP9
Apoptosis WP254	18/84	0.556441124053164	0.9823894181292586	0	0	0.9910317695333982	0.5809367886236858	HELLS;BNIP3L;IGF2;FASLG;IGF1;TNF;BBC3;MAPK10;CASP10;IRF4;MYC;IRF7;CYCS;IRF5;NFKBIE;BOK;BIRC3;TP73
11P11 2 Copy Number Variation Syndrome WP5348	12/56	0.5635029983825877	0.9853052051446587	0	0	0.9910442717134167	0.5684457743829924	ITGB1;CD53;C11ORF96;SDCBP;CD82;TSPAN18;ITGB2;CHST1;ALX4;ACCS;LARGE2;MS4A1
MFAP5 Effect On Permeability And Motility Of Endothelial Cells WP4560	4/18	0.5655009824013204	0.9853052051446587	0	0	1.03829843625762	0.5918750111301727	TJP1;MFAP5;ITGB3;PRKCQ
TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	4/18	0.5655009824013204	0.9853052051446587	0	0	1.03829843625762	0.5918750111301727	CS;OGDH;ACO2;DLD
Cholesterol Synthesis Disorders WP5193	4/18	0.5655009824013204	0.9853052051446587	0	0	1.03829843625762	0.5918750111301727	IDI1;HMGCS1;SC5D;MSMO1
Ulcerative Colitis Signaling WP5174	4/18	0.5655009824013204	0.9853052051446587	0	0	1.03829843625762	0.5918750111301727	NOD2;IL2RG;TNF;TLR2
Proteoglycan Biosynthesis WP4784	4/18	0.5655009824013204	0.9853052051446587	0	0	1.03829843625762	0.5918750111301727	CSGALNACT1;XYLT2;BPNT2;PAPSS2
Eicosanoid Synthesis WP167	5/23	0.5741126602398247	0.9981305073450547	0	0	1.0094332328152786	0.560164410119929	PLA2G4B;AKR1C3;PLA2G4A;LTC4S;PTGS1
Sphingolipid Metabolism In Senescence WP5121	6/28	0.5817303168618697	0.9999962908128224	0	0	0.9910567390845814	0.5369033152284604	SMPD3;ASAH1;CDKN1A;SPHK1;E2F1;S1PR1
Leptin Signaling WP2034	15/71	0.5836139785775686	0.9999962908128224	0	0	0.9732786395190487	0.524125643219008	MAP2K1;ROCK2;NOS3;PDE3B;RPS6;PTEN;PTPN11;ACACB;ACACA;FOXO1;CFL2;RPS6KA1;LEPR;FYN;SOS1
Allograft Rejection WP2328	19/90	0.5845293438379263	0.9999962908128224	0	0	0.9723357599635514	0.5220940294665191	PECR;CXCL9;CXCL8;BHMT2;FASLG;CXCL13;TNF;PRKCZ;C4B;C6;CD40LG;AGTR1;CTLA4;IL12A;CCL19;VIM;HLA-DOB;HLA-DQA1;HLA-DQB1
ErbB Signaling WP673	19/90	0.5845293438379263	0.9999962908128224	0	0	0.9723357599635514	0.5220940294665191	SHC4;CDKN1A;MAP2K1;EGF;PIK3CD;TGFA;CBL;FOXO1;MAPK10;CCND1;NRG3;MYC;AKT2;AKT3;PAK6;SOS1;PAK3;PAK5;PAK4
Relevant Molecular Pathways And Targeted Agents In TNBC WP5215	8/38	0.5949951565228403	0.9999962908128224	0	0	0.9689879294336119	0.5031004842782221	AR;MAP2K1;AKT2;AKT3;PTEN;SOS1;TELO2;PDK1
mBDNF And proBDNF Regulation Of GABA Neurotransmission WP4829	8/38	0.5949951565228403	0.9999962908128224	0	0	0.9689879294336119	0.5031004842782221	GABRA2;GABRP;GABRB1;BDNF;PTEN;GABRE;GABRG3;GABRG1
Striated Muscle Contraction Pathway WP383	8/38	0.5949951565228403	0.9999962908128224	0	0	0.9689879294336119	0.5031004842782221	MYL4;MYOM1;ACTC1;TNNC1;TNNT2;TNNI2;NEB;VIM
G13 Signaling WP524	8/38	0.5949951565228403	0.9999962908128224	0	0	0.9689879294336119	0.5031004842782221	MAPK10;RTKN;ROCK2;CFL2;PIK3CD;RHPN2;PAK3;CALM1
CAMKK2 Pathway WP4874	23/110	0.60537764114057	0.9999962908128224	0	0	0.9604809754451914	0.48206810576295217	ABCA1;PFKFB3;RPS6;SLC2A4;TNF;TSPAN33;ACACA;HK2;AQP1;ENHO;CYB5R3;CCND1;SELL;FASN;TRPV4;CCL5;KDR;HMOX1;RHAG;CAMK1;CALM1;S100A8;PCK2
Axon Guidance WP5289	15/72	0.6073471878272453	0.9999962908128224	0	0	0.9561423903865686	0.47678487587761975	ROBO2;ITGB1;NRP1;SEMA3A;CXCR4;L1CAM;PRKCZ;GNAI1;RGMA;ABLIM3;FYN;BMPR1B;EPHB1;NGEF;WNT4
Codeine And Morphine Metabolism WP1604	3/14	0.6094252578854631	0.9999962908128224	0	0	0.991062959762241	0.4908129955843417	CYP2D6;CYP3A4;UGT2B7
6Q16 Copy Number Variation WP5400	3/14	0.6094252578854631	0.9999962908128224	0	0	0.991062959762241	0.4908129955843417	BDNF;LEPR;GHRL
Altered Glycosylation Of MUC1 In Tumor Microenvironment WP4480	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	IL6;TNF
Suppression Of HMGB1 Mediated Inflammation By THBD WP4479	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	THBD;AGER
Ethanol Metabolism Production Of ROS By CYP2E1 WP4269	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	MAP2K1;CYP2E1
Hemesynthesis Defects And Porphyrias WP5169	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	ALAS2;ALAS1
Amino Acid Transport Defects IEMs WP5029	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	SLC3A1;SLC6A20
Macrophage Markers WP4146	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	RAC2;CD14
Heme Biosynthesis WP561	2/9	0.6101047231033593	0.9999962908128224	0	0	1.0382806808397906	0.5130400877099262	ALAS2;ALAS1
Apoptosis Modulation By HSP70 WP384	4/19	0.6116858651195739	0.9999962908128224	0	0	0.9690166975881261	0.47630699897370304	MAPK10;AIFM1;CYCS;FASLG
Small Ligand GPCRs WP247	4/19	0.6116858651195739	0.9999962908128224	0	0	0.9690166975881261	0.47630699897370304	CNR1;TBXA2R;PTGER3;S1PR1
Effect Of Omega 3 PUFA On Huntington 39 S Disease Pathways WP5470	25/120	0.6146493284115133	0.9999962908128224	0	0	0.9560401820211213	0.46530797988394185	GABRB1;PTEN;PIK3CD;PIK3C2G;CYP46A1;GRM1;RPS6KA5;AKT2;AKT3;PI3;GABRE;ABCA1;SLC12A2;GABRA2;GABRP;MAP2K1;HMGCS1;BDNF;EGF;BNIP3;GABRG3;GABRG1;MAPK10;IL6;HAP1
miRNA Regulation Of P53 Pathway In Prostate Cancer WP3982	5/24	0.6150205442933233	0.9999962908128224	0	0	0.9562441245772748	0.46482989255883195	TP53AIP1;PERP;PTEN;DDB2;BBC3
IL1 And Megakaryocytes In Obesity WP2865	5/24	0.6150205442933233	0.9999962908128224	0	0	0.9562441245772748	0.46482989255883195	F2R;IL18;PLA2G7;MMP9;TLR2
TGF Beta Receptor Signaling In Skeletal Dysplasias WP4816	12/58	0.6167347144514139	0.9999962908128224	0	0	0.9478341684176499	0.4581037107874289	ZEB2;EGF;BAMBI;NOG;SMAD9;TNF;RUNX3;SKIL;RUNX2;TGFBR2;ENG;FBN1
Complement And Coagulation Cascades WP558	12/58	0.6167347144514139	0.9999962908128224	0	0	0.9478341684176499	0.4581037107874289	C4B;THBD;F8;C6;VWF;SERPIND1;F12;F2R;CFI;MASP2;MASP1;KLKB1
JAK STAT Signaling In The Regulation Of Beta Cells WP5358	7/34	0.622723741093467	0.9999962908128224	0	0	0.942033469998195	0.4461963119953664	GHR;IL6;SOCS1;AKT2;AKT3;PRL;FOXM1
RAC1 PAK1 P38 MMP2 Pathway WP3303	14/68	0.6260663735194242	0.9999962908128224	0	0	0.9419391497494706	0.4411090540518554	ITGB1;GRB7;ANGPT4;ANGPT2;ANGPT1;TIE1;FN1;PTPN11;FOXO1;TNIP1;MYC;TEK;SOS1;ANGPTL1
Kisspeptin Kisspeptin Receptor System In The Ovary WP4871	8/39	0.6266987290221449	0.9999962908128224	0	0	0.9376703507353161	0.43816336852356974	MAP2K1;AKT2;PIK3CD;ARRB1;PRKCQ;MMP9;PLCB2;PDK1
Chromosomal And Microsatellite Instability In Colorectal Cancer WP4216	15/73	0.6304504252270066	0.9999962908128224	0	0	0.9395970463965878	0.43345561825820855	CDKN1A;MAP2K1;TGFB2;GADD45A;NTN1;BBC3;DDB2;TGFBR2;MAPK10;CCND1;MYC;AKT2;AKT3;RAC2;CYCS
Renin Angiotensin Aldosterone System RAAS WP4756	9/44	0.6306512106184542	0.9999962908128224	0	0	0.934299645096023	0.4307143093971717	CAMK1D;CALML5;CREB3L4;AGTR1;CAMK1;CALM1;PLCB2;AGT;CREB5
IL11 Signaling WP2332	9/44	0.6306512106184542	0.9999962908128224	0	0	0.934299645096023	0.4307143093971717	MAP2K1;BGLAP;ITGA2;RPS6KA1;RPS6;FYN;PTPN11;IL6ST;RUNX2
Regulatory Circuits Of STAT3 Signaling WP4538	16/78	0.6346718513350978	0.9999962908128224	0	0	0.9375543885971492	0.4262564618836264	CNTFR;DUSP2;SETD7;F2R;IL20RB;IFNLR1;IL2RG;MAPK15;GHR;MAPK10;IL22RA1;AGTR1;IL21R;IL6ST;IL7R;MAPK4
Male Infertility WP4673	30/145	0.6353548270218647	0.9999962908128224	0	0	0.9476150865304632	0.4298113416211485	PIWIL2;PIWIL4;IHO1;SHMT1;FASLG;TNF;CYP26B1;UBD;DND1;SLC16A7;MOV10L1;APOB;RGS9;SOX5;NQO1;NOS3;XRCC3;HMGA1;CDC42BPA;MMP9;ESR2;ETV5;GNAO1;AR;FOLH1;MTHFD1;PSAT1;CAT;PEMT;AHRR
TGF Beta Receptor Signaling WP560	11/54	0.6383748192876798	0.9999962908128224	0	0	0.9294276530805176	0.41715471341634425	ZEB2;EGF;BAMBI;NOG;SMAD9;TNF;RUNX3;SKIL;RUNX2;TGFBR2;ENG
Interferon Type I Signaling WP585	11/54	0.6383748192876798	0.9999962908128224	0	0	0.9294276530805176	0.41715471341634425	ZAP70;RPS6KA5;SOCS1;LCK;RPS6;PIK3CD;FYN;PTPN11;PTPN6;GAB2;CBL
Vitamin B12 Metabolism WP1533	11/54	0.6383748192876798	0.9999962908128224	0	0	0.9294276530805176	0.41715471341634425	ABCA1;IL6;CBS;CCL5;SAA4;HBB;MAT1A;APOB;TNF;MPO;LDLR
Dengue 2 Interactions With Complement And Coagulation Cascades WP3896	12/59	0.6421214054770588	0.9999962908128224	0	0	0.9276081626196314	0.410909904829878	C4B;THBD;F8;C6;VWF;SERPIND1;F12;F2R;CFI;MASP2;MASP1;KLKB1
Markers Of Kidney Cell Lineage WP5236	12/59	0.6421214054770588	0.9999962908128224	0	0	0.9276081626196314	0.410909904829878	SFRP1;SALL1;EYA1;KIT;KDR;PECAM1;TCF21;RSPO1;HNF1A;NTN1;BMP7;WNT4
G1 To S Cell Cycle Control WP45	13/64	0.6457854192979152	0.9999962908128224	0	0	0.9260707304069664	0.4049596163071871	CDKN1A;CDKN2B;CDKN2C;CCNH;GADD45A;ORC6;CDC45;CCND1;CREB3L4;MYC;E2F1;E2F2;MCM2
VEGFA VEGFR2 Signaling WP3888	90/430	0.6484488266452357	0.9999962908128224	0	0	0.9611091005261546	0.41632573263335826	ITGB1;RPL5;NRP2;FLT1;CXCL8;ITGB3;NRARP;LDB2;RPL10A;ETS1;EEA1;CDH5;RPS6KA5;RPL18A;CCND1;ADAMTS1;CCRL2;PBK;KDR;CCN2;CHAC1;RPS11;EPHB2;CGNL1;TEAD4;MAP2K1;ANXA1;SSR4;TRPC3;ARHGEF15;CACNA2D1;IGFBP3;RPS6;RPL13A;PLA2G4A;PGD;DKK1;PGF;ERN1;TAL1;MMRN2;RPL27;RPL26;ERG;TKT;DSC1;FJX1;ENG;ROCK2;NOTCH4;SH2D2A;ADRB2;GATA2;CBL;PRKCZ;HDAC9;ACACB;APOLD1;FOXO1;ACACA;DLL4;SDCBP;LDHA;FGD5;PTPRZ1;DNAJB4;S1PR1;IGFBP7;FYN;DECR1;KL;NOS3;CAV1;FN1;TNFRSF10C;MICAL2;PDE4DIP;PTPN11;BMX;PRDX6;QKI;OCLN;BMP2;MYO1C;NR4A3;RCAN2;NOX4;CYCS;ACKR3;PTPN6
Prolactin Signaling WP2037	15/74	0.6528659833464211	0.9999962908128224	0	0	0.9236125615249114	0.39381306704581137	ITGB1;MAP2K1;RPS6;PTPN11;PRL;GAB2;CBL;ZAP70;SOCS1;MYC;RPS6KA2;FYN;PTPN6;SOS1;YWHAG
Thyroxine Thyroid Hormone Production WP1981	5/25	0.6535160546167679	0.9999962908128224	0	0	0.9083739271630712	0.38641153081212776	DUOX1;ANO1;MAP2K1;DUOX2;SLC5A5
